,Category,Company,job_title,job_desc
93,Marketing,Walmart,"Senior Campaign Manager, Sam's Club MAP - Media Partnerships Manager I (HO)",Bachelor degree in business or related field Experience in related area
94,Marketing,Walmart,"Digital Media Campaign Manager - Display - WMC - Hoboken, NJ",Bachelor degree in business or related field
95,Marketing,Walmart,"Media Partnerships Manager I, eComm: Partner Optimization Manager, Walmart Connect",Bachelor degree in business or related field Related area
96,Marketing,Walmart,"Senior Campaign Manager, Media Partnerships Manager I - Sam's Club MAP",Bachelor degree in business or related field Related area
97,Marketing,Walmart,"(USA) Senior Director, Design, eComm - Apparel"," 2 years’ supervisory experience, Bachelor’s degree in Human Resources, Business Administration, Computer Science, Engineering, Finance, Communications, or related field and 7 years’ experience in human resources, business administration, computer science, engineering, finance, communications, or related field OR 9 years’ experience in human resources, business administration, computer science, engineering, finance, communications, or related field.   Consulting and advising business partners utilizing detailed analysis, Cross-functional project management, Gathering, identifying, defining, and communicating requirements., Leading product or solution developmentMasters: Business Administration, Masters: Communication, Masters: Computer Engineering, Masters: Computer Science, Masters: Finance, Masters: Human Resources"
98,Marketing,Walmart,"(USA) Senior Manager II, Portfolio Management - Industrial","Bachelor’s degree in Real Estate, or related field and 4 years’ experience in real estate, retail development, tenant representation, or related area OR 6 years’ experience in real estate, retail development, tenant representation, or related area. Project and portfolio management, Property Management, SupervisoryJ.D., Masters: Business Administration"
99,Marketing,Walmart,"(USA) Senior Manager II, Product Development- Sports, Fitness, & Outdoor Play","Bachelor’s degree in Business Administration, Marketing, Design, or related field and 4 years’ experience in design, merchandising, marketing, or related area OR 6 years’ experience in design, merchandising, marketing, or related area. Financial Modeling and Analysis, Manufacturing, Microsoft Office, Product Development, Programming Language - VBA, Project Management, Statistical Programming Language - Structured Query Language (SQL), Supervising AssociatesMasters, Masters: ArtsLean Six Sigma Champion Certification - Certification, Project Management - Project Management Professional - Certification"
100,Marketing,Walmart,"Senior Manager II, Private Brand Management - Sam's"," Bachelor’s degree in Business, Communications, Marketing, Business, or related field and 4 years’ experience in brand development andmanagement, developing creative briefs, marketing, or related area OR 6 years’ experience in brand development and management, developingcreative briefs, marketing, or related area. Leading a cross-functional teamMasters: Business Administration"
101,Marketing,Walmart,"Manager II, Product Development, Hardlines","Bachelor’s degree in Business Administration, Marketing, Design, or related field and 2 years’ experience in design, merchandising, marketing, or related area OR 4 years’ experience in design, merchandising, marketing, or related area. Customer Service, Data Analysis and Insights, Microsoft Office, Product Development, Programming Language - VBA, Project Management, Statistical Programming Language - Structured Query Language (SQL), Supervising Associates"
102,Marketing,Walmart,"Senior Manager I, Merchandising Operations (Campus Merchandising)","Bachelor’s degree in Business Administration, or related field and 3 years’ experience in business management, merchandising, or related area OR 5 years’ experience in business management, merchandising, or related area. Project Management, Supervising AssociatesProject Management - Project Management Professional - Certification, Six Sigma Black Belt - Certification, Six Sigma Green Belt - Certification"
103,Marketing,Walmart,"(USA) Senior Manager I, Product Development - Wm Merchandising - Women's Dresses, Sweaters, Seasonal Graphics","Bachelor’s degree in Business Administration, Marketing, Design, or related field and 4 years’ experience in design, merchandising, marketing, or related field OR 6 years’ experience in design, merchandising, marketing, or related field. Design, Direct Imports, Profit and Loss (P&L) Responsibility, Project Management, Supervising Associates"
104,Marketing,Walmart,"Manager II, Space Planning and Modular Development","Bachelor’s degree in Business, Design, Marketing, Mathematics, or related field and 2 years’ experience in retail, replenishment, supplier sales, finance, or related area OR 4 years’ experience in retail, replenishment, supplier sales, finance, or related area. Category Management, Microsoft Office, Retail Industry, Supervising Associates"
105,Marketing,Walmart,"Senior Manager II, Product Development and Sourcing, Women's Footwear","Bachelor’s degree in Business Administration, Marketing, Design, or related field and 4 years’ experience in design, merchandising, marketing, or related area OR 6 years’ experience in design, merchandising, marketing, or related area. Financial Modeling and Analysis, Manufacturing, Microsoft Office, Product Development, Programming Language - VBA, Project Management, Statistical Programming Language - Structured Query Language (SQL), Supervising AssociatesMasters, Masters: ArtsLean Six Sigma Champion Certification - Certification, Project Management - Project Management Professional - Certification"
